[2026-07-21 18:00:41,294][root][INFO] - 	 *Evidence estimate: 0.02513
[2026-07-21 18:00:41,702][root][INFO] - Solver iteration: 26
[2026-07-21 18:00:41,702][root][INFO] - 	 *Phase: DETERMINISTIC
[2026-07-21 18:00:41,702][root][INFO] - 	 *lowest F value: -3.63546 | # live points: 5000 | # proposals: 500
[2026-07-21 18:00:41,702][root][INFO] - 	 *Fraction of live points in DS~nominal: 0.0234
[2026-07-21 18:00:41,702][root][INFO] - 	 *Evidence estimate: 0.02512
[2026-07-21 18:00:42,095][root][INFO] - Solver iteration: 27
[2026-07-21 18:00:42,095][root][INFO] - 	 *Phase: DETERMINISTIC
[2026-07-21 18:00:42,095][root][INFO] - 	 *lowest F value: -3.62945 | # live points: 5000 | # proposals: 500
[2026-07-21 18:00:42,095][root][INFO] - 	 *Fraction of live points in DS~nominal: 0.0252
[2026-07-21 18:00:42,095][root][INFO] - 	 *Evidence estimate: 0.02513
[2026-07-21 18:00:42,501][root][INFO] - Solver iteration: 28
[2026-07-21 18:00:42,501][root][INFO] - 	 *Phase: DETERMINISTIC
[2026-07-21 18:00:42,501][root][INFO] - 	 *lowest F value: -3.62256 | # live points: 5000 | # proposals: 500
[2026-07-21 18:00:42,501][root][INFO] - 	 *Fraction of live points in DS~nominal: 0.0266
[2026-07-21 18:00:42,501][root][INFO] - 	 *Evidence estimate: 0.02513
[2026-07-21 18:00:42,909][root][INFO] - Solver iteration: 29
[2026-07-21 18:00:42,909][root][INFO] - 	 *Phase: DETERMINISTIC
[2026-07-21 18:00:42,909][root][INFO] - 	 *lowest F value: -3.61500 | # live points: 5000 | # proposals: 500
[2026-07-21 18:00:42,909][root][INFO] - 	 *Fraction of live points in DS~nominal: 0.0284
[2026-07-21 18:00:42,909][root][INFO] - 	 *Evidence estimate: 0.02513
[2026-07-21 18:00:43,278][root][INFO] - Solver iteration: 30
[2026-07-21 18:00:43,278][root][INFO] - 	 *Phase: DETERMINISTIC
[2026-07-21 18:00:43,278][root][INFO] - 	 *lowest F value: -3.60866 | # live points: 5000 | # proposals: 500
[2026-07-21 18:00:43,278][root][INFO] - 	 *Fraction of live points in DS~nominal: 0.0302
[2026-07-21 18:00:43,278][root][INFO] - 	 *Evidence estimate: 0.02513
[2026-07-21 18:00:43,663][root][INFO] - Solver iteration: 31
[2026-07-21 18:00:43,663][root][INFO] - 	 *Phase: DETERMINISTIC
[2026-07-21 18:00:43,663][root][INFO] - 	 *lowest F value: -3.60515 | # live points: 5000 | # proposals: 500
[2026-07-21 18:00:43,663][root][INFO] - 	 *Fraction of live points in DS~nominal: 0.0318
[2026-07-21 18:00:43,663][root][INFO] - 	 *Evidence estimate: 0.02513
[2026-07-21 18:00:44,045][root][INFO] - Solver iteration: 32
[2026-07-21 18:00:44,045][root][INFO] - 	 *Phase: DETERMINISTIC
[2026-07-21 18:00:44,045][root][INFO] - 	 *lowest F value: -3.60115 | # live points: 5000 | # proposals: 500
[2026-07-21 18:00:44,045][root][INFO] - 	 *Fraction of live points in DS~nominal: 0.0328
[2026-07-21 18:00:44,045][root][INFO] - 	 *Evidence estimate: 0.02513
[2026-07-21 18:00:44,453][root][INFO] - Solver iteration: 33
[2026-07-21 18:00:44,453][root][INFO] - 	 *Phase: DETERMINISTIC
[2026-07-21 18:00:44,453][root][INFO] - 	 *lowest F value: -3.59819 | # live points: 5000 | # proposals: 500
[2026-07-21 18:00:44,453][root][INFO] - 	 *Fraction of live points in DS~nominal: 0.0356
[2026-07-21 18:00:44,453][root][INFO] - 	 *Evidence estimate: 0.02513
[2026-07-21 18:00:44,816][root][INFO] - Solver iteration: 34
[2026-07-21 18:00:44,816][root][INFO] - 	 *Phase: DETERMINISTIC
[2026-07-21 18:00:44,816][root][INFO] - 	 *lowest F value: -3.59534 | # live points: 5000 | # proposals: 500
[2026-07-21 18:00:44,816][root][INFO] - 	 *Fraction of live points in DS~nominal: 0.0366
[2026-07-21 18:00:44,816][root][INFO] - 	 *Evidence estimate: 0.02514
[2026-07-21 18:00:45,235][root][INFO] - Solver iteration: 35
[2026-07-21 18:00:45,236][root][INFO] - 	 *Phase: DETERMINISTIC
[2026-07-21 18:00:45,236][root][INFO] - 	 *lowest F value: -3.59258 | # live points: 5000 | # proposals: 500
[2026-07-21 18:00:45,236][root][INFO] - 	 *Fraction of live points in DS~nominal: 0.0386
[2026-07-21 18:00:45,236][root][INFO] - 	 *Evidence estimate: 0.02513
[2026-07-21 18:00:45,638][root][INFO] - Solver iteration: 36
[2026-07-21 18:00:45,638][root][INFO] - 	 *Phase: DETERMINISTIC
[2026-07-21 18:00:45,638][root][INFO] - 	 *lowest F value: -3.59009 | # live points: 5000 | # proposals: 500
[2026-07-21 18:00:45,638][root][INFO] - 	 *Fraction of live points in DS~nominal: 0.0402
[2026-07-21 18:00:45,638][root][INFO] - 	 *Evidence estimate: 0.02513
[2026-07-21 18:00:46,016][root][INFO] - Solver iteration: 37
[2026-07-21 18:00:46,016][root][INFO] - 	 *Phase: DETERMINISTIC
[2026-07-21 18:00:46,016][root][INFO] - 	 *lowest F value: -3.58785 | # live points: 5000 | # proposals: 500
[2026-07-21 18:00:46,016][root][INFO] - 	 *Fraction of live points in DS~nominal: 0.0412
[2026-07-21 18:00:46,016][root][INFO] - 	 *Evidence estimate: 0.02513
[2026-07-21 18:00:46,406][root][INFO] - Solver iteration: 38
[2026-07-21 18:00:46,406][root][INFO] - 	 *Phase: DETERMINISTIC
